timestamp,cmd_vel_linear_x,cmd_vel_linear_y,cmd_vel_angular_z,odom_pos_x,odom_pos_y,odom_yaw
2025-05-21T00:05:25.537926,0.1,0.0,0.0,0.0,0.0,0.0
2025-05-21T00:05:25.637915,0.1,0.0,0.0,0.009998774528503418,0.0,0.0
2025-05-21T00:05:25.737954,0.1,0.0,0.0,0.02005269527435303,0.0,0.0
2025-05-21T00:05:25.837979,0.1,0.0,0.0,0.029997897148132325,0.0,0.0
2025-05-21T00:05:25.937983,0.1,0.0,0.0,0.04001736640930176,0.0,0.0
2025-05-21T00:05:26.037946,0.1,0.0,0.0,0.04999442100524903,0.0,0.0
2025-05-21T00:05:26.137945,0.1,0.0,0.0,0.060072183609008796,0.0,0.0
2025-05-21T00:05:26.238141,0.1,0.0,0.09524177682348606,0.07001333236694336,0.0,0.004742919246410793
2025-05-21T00:05:26.337956,0.1,0.0,-0.007756674897326162,0.08001580644020377,7.126475898787038e-05,0.00910094465077682
2025-05-21T00:05:26.437935,0.1,0.0,0.05456675486261719,0.08999177365975022,0.00016012790111757838,0.011439222583997655
2025-05-21T00:05:26.537963,0.1,0.0,0.05456675486261719,0.10005468183818958,0.0002890617576910716,0.01693068087946914
2025-05-21T00:05:26.638006,0.1,0.0,0.15808856607024585,0.11000200172754541,0.0004709975320944417,0.02750369576796885
2025-05-21T00:05:26.737962,0.1,0.0,0.11921417283453245,0.1199996593953208,0.0007855972839758233,0.041374765446502426
2025-05-21T00:05:26.837985,0.1,0.0,0.1410636147930516,0.12997786278110962,0.0012284366107095917,0.05437342037331794
2025-05-21T00:05:26.937931,0.1,0.0,0.11064954279487871,0.14000220205903552,0.001809641624505412,0.067008852950873
2025-05-21T00:05:27.038037,0.1,0.0,0.09958576330136205,0.14998467014093306,0.0025073203428664344,0.07752547316026703
2025-05-21T00:05:27.137988,0.1,0.0,0.2501746760092105,0.1599093669003882,0.003303036829448741,0.09496862662600858
2025-05-21T00:05:27.237935,0.1,0.0,0.0974624231013809,0.16985612722494797,0.0043133188179128755,0.11234730538120098
2025-05-21T00:05:27.337973,0.1,0.0,0.1916504557896413,0.1798416887993164,0.005464687934470334,0.12686193854981195
2025-05-21T00:05:27.437964,0.1,0.0,0.28982332769587266,0.18970662960110718,0.006770757594178574,0.15078400250036017
2025-05-21T00:05:27.537941,0.1,0.0,-0.02558892058023355,0.1995915114675944,0.008346068224637694,0.1640548425085719
2025-05-21T00:05:27.637959,0.1,0.0,-0.013342520642382213,0.2094385355172456,0.009969712336119199,0.16211238653656504
2025-05-21T00:05:27.737942,0.1,0.0,0.29230057326548103,0.21933545747773345,0.011584931396810634,0.17608920335892542
2025-05-21T00:05:27.837941,0.1,0.0,-0.06500355140323108,0.22915423298076515,0.013406024236571834,0.18753812165291261
2025-05-21T00:05:27.938037,0.1,0.0,0.13751317454153558,0.23901995308527074,0.015261554199696926,0.1912076211258289
2025-05-21T00:05:28.037975,0.1,0.0,0.022969305163609885,0.24878925410521482,0.017187339075109456,0.19917508291063957
2025-05-21T00:05:28.137977,0.1,0.0,0.11518126571314427,0.25859678530774866,0.01917286838759575,0.20608357225825816
2025-05-21T00:05:28.237994,0.1,0.0,0.08221600590597854,0.26836339732196035,0.02124391538851622,0.21594301297850382
2025-05-21T00:05:28.338038,0.1,0.0,0.03464581247199584,0.27814223261314047,0.023410143649782097,0.2217957898575884
2025-05-21T00:05:28.437959,0.1,0.0,-0.005904830842558591,0.2878810059972702,0.025615146010942134,0.22323609419698442
2025-05-21T00:05:28.537922,0.1,0.0,0.24246254650583424,0.29768975624051613,0.027840395266516667,0.23515872259934323
2025-05-21T00:05:28.638114,0.1,0.0,0.047740617493355286,0.3073937771347309,0.030227645051584724,0.24963360962087133
2025-05-21T00:05:28.738015,0.1,0.0,0.06899331058476547,0.3170403843096831,0.03269927762707375,0.2554515343086985
2025-05-21T00:05:28.838017,0.1,0.0,-0.06683240356920687,0.3267406587721689,0.03525050703551322,0.25554112332148815
2025-05-21T00:05:28.937946,0.1,0.0,-0.0013233159264166953,0.3364590380768443,0.03777205341104052,0.2521447568748427
2025-05-21T00:05:29.037959,0.1,0.0,-0.06981904468478924,0.3460656302984325,0.04024664235224324,0.24869997530407104
2025-05-21T00:05:29.137940,0.1,0.0,-0.037267190428382106,0.35576682274851557,0.04269230807090257,0.24333973286256239
2025-05-21T00:05:29.237916,0.1,0.0,0.052214566724893885,0.36547337195267926,0.04509245216670386,0.24408490692157425
2025-05-21T00:05:29.337926,0.1,0.0,-0.021197670009348055,0.37525224960019415,0.04754155792745942,0.24562635103806232
2025-05-21T00:05:29.438387,0.1,0.0,0.07126809773883305,0.38495425712815295,0.04996827434091153,0.2481989892191834
2025-05-21T00:05:29.538100,0.1,0.0,0.07126809773883305,0.39492781287913414,0.052515253730798565,0.2555350782090251
2025-05-21T00:05:29.637949,0.1,0.0,0.07739707134205275,0.404246613985653,0.05496673580000401,0.2626730981273866
2025-05-21T00:05:29.737965,0.1,0.0,0.23720837806616146,0.41395359913612956,0.05759707255916405,0.27850392277562097
2025-05-21T00:05:29.838004,0.1,0.0,-0.06319549049755371,0.4234935813684607,0.06038582075953501,0.287211975027068
2025-05-21T00:05:29.937955,0.1,0.0,-0.07749285176067044,0.4330864523577551,0.06320288650024027,0.28017848398772394
2025-05-21T00:05:30.037959,0.1,0.0,-0.08067673292807298,0.44269760478529985,0.0659483308102717,0.27227357731377255
2025-05-21T00:05:30.137947,0.1,0.0,0.013895248303815617,0.45234823255970796,0.0686218578200182,0.26892337058416343
2025-05-21T00:05:30.238089,0.1,0.0,-0.0764401698209234,0.462149818821764,0.07132688998934028,0.2659015964228595
2025-05-21T00:05:30.337951,0.1,0.0,-0.0764401698209234,0.4716389388453532,0.07389212802972123,0.258387711493329
2025-05-21T00:05:30.437994,0.1,0.0,-0.1634631449794614,0.48130735630570437,0.07642770316047345,0.24639213247095304
2025-05-21T00:05:30.537940,0.1,0.0,0.023143280696372965,0.49104261747125727,0.07883376799898055,0.23938340189147841
2025-05-21T00:05:30.638014,0.1,0.0,0.03349304824341911,0.5007188199738474,0.08120128179872842,0.2421950458850164
2025-05-21T00:05:30.738012,0.1,0.0,-0.09756002604891628,0.5104260217978416,0.0836080190951008,0.2389931064629427
2025-05-21T00:05:30.837925,0.1,0.0,-0.16203428438524434,0.5201600892360488,0.08595455436290358,0.22600898164678893
2025-05-21T00:05:30.937950,0.1,0.0,0.11438096876794551,0.5299288820270068,0.0881590796323676,0.22363787867756502
2025-05-21T00:05:31.038017,0.1,0.0,-0.04094875168203835,0.5396912996407374,0.0904088998113018,0.22730841239155763
2025-05-21T00:05:31.138062,0.1,0.0,-0.08221416617753059,0.5493963801537152,0.092643321828725,0.22116739914074568
2025-05-21T00:05:31.237978,0.1,0.0,0.18638825506056822,0.5591586322537659,0.09481724797455925,0.2263613656965795
2025-05-21T00:05:31.337923,0.1,0.0,0.08558196729295,0.5689254425823631,0.09711476459730026,0.24000340540393547
2025-05-21T00:05:31.438031,0.1,0.0,-0.03223656166041155,0.5786034386184454,0.0995050548799309,0.2427125445892742
2025-05-21T00:05:31.538017,0.1,0.0,-0.13120859686226022,0.5883120246713563,0.10190053666320131,0.23453633626675296
2025-05-21T00:05:31.637949,0.1,0.0,0.18092105393641095,0.5980500058917448,0.10419351223889618,0.23704964550120255
2025-05-21T00:05:31.737964,0.1,0.0,-0.10545905767374944,0.6078174271809064,0.10660032982869605,0.2408035490612095
2025-05-21T00:05:31.838013,0.1,0.0,-0.010201178109050801,0.6174727182376887,0.10894456655482235,0.23509483535753972
2025-05-21T00:05:31.937984,0.1,0.0,-0.0875815450575441,0.6271931697647882,0.11127022807031828,0.23021191633711702
2025-05-21T00:05:32.037908,0.1,0.0,-0.0019263625388296274,0.6369338954937946,0.11353064511589019,0.2257325507846915
2025-05-21T00:05:32.137930,0.1,0.0,-0.09027775857513898,0.6467195926897304,0.11577739737481531,0.2210878690992133
2025-05-21T00:05:32.237969,0.1,0.0,0.012502568649329464,0.656441749799707,0.11793962233376193,0.21723115433589377
2025-05-21T00:05:32.337946,0.1,0.0,0.0008531432538502747,0.6662141229659441,0.12009972718120127,0.21789924873560065
2025-05-21T00:05:32.437959,0.1,0.0,0.0008531432538502747,0.6759731356097809,0.12226073383208787,0.2179845239258249
2025-05-21T00:05:32.537931,0.1,0.0,0.0008531432538502747,0.685764203174965,0.12442971524374956,0.2180700808322542
2025-05-21T00:05:32.638138,0.1,0.0,0.0008531432538502747,0.6954984755023709,0.12658698746027072,0.21815514305723172
2025-05-21T00:05:32.737989,0.1,0.0,0.0008531432538502747,0.7052662920090994,0.12875256606337124,0.2182405000163472
2025-05-21T00:05:32.837976,0.1,0.0,0.052293441036013,0.7150191665813345,0.13091570503874186,0.2208961460908565
2025-05-21T00:05:32.937977,0.1,0.0,0.052293441036013,0.72480828045288,0.13312744923747882,0.22614424913786868
2025-05-21T00:05:33.038144,0.1,0.0,-0.04095097124471074,0.734524001123671,0.13537618234720816,0.2267237561022308
2025-05-21T00:05:33.137955,0.1,0.0,-0.20783067821000478,0.7442705961344185,0.1376141186553961,0.214270264457463
2025-05-21T00:05:33.237976,0.1,0.0,-0.1330884166184803,0.7540531557665069,0.13968973164383094,0.19722080452640744
2025-05-21T00:05:33.337966,0.1,0.0,-0.10061101772054602,0.7639239746881298,0.14162776886291548,0.18547417219960535
2025-05-21T00:05:33.437972,0.1,0.0,-0.15246469854840786,0.7736990278566023,0.1434365787690083,0.17288018941947092
2025-05-21T00:05:33.538054,0.1,0.0,-0.12746215725495127,0.7835492640419379,0.14511802324640033,0.15889422381287854
2025-05-21T00:05:33.637933,0.1,0.0,-0.11329078835768586,0.7934407613592761,0.14667073340875125,0.1468417791244354
2025-05-21T00:05:33.737966,0.1,0.0,-0.1467423005104859,0.8033309659678319,0.14810496328701372,0.13384967647589274
2025-05-21T00:05:33.837975,0.1,0.0,-0.10295732442107455,0.8132492065743135,0.14940346370083918,0.12136240449526216
2025-05-21T00:05:33.937945,0.1,0.0,-0.13531580304027743,0.8231811327644282,0.15058883645043641,0.10944572968316368
